color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,plot_keyword_1,plot_keyword_2,genre_1,genre_2,IMDB_Category
Color,Carl Rinsch,218,128,47,35000,Cary-Hiroyuki Tagawa,18000,38297305,Keanu Reeves,47 Ronin ,116994,20965,Jin Akanishi,2.0,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1,324,English,United State of America,PG-13,175000000,2013,1000,6.3,2.35,35000,box office flop,ronin,Action,Adventure,Class_2
Color,Anthony Russo,576,136,94,55000,Chris Evans,19000,259746958,Scarlett Johansson,Captain America: The Winter Soldier ,496749,36188,Hayley Atwell,1.0,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742,English,United State of America,PG-13,170000000,2014,11000,7.8,2.35,55000,conspiracy,heroism,Action,Adventure,Class_1
Color,Mike Mitchell,226,93,31,0,Kathy Griffin,4000,238371987,Jon Hamm,Shrek Forever After ,138661,4628,Mary Kay Place,2.0,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,173,English,United State of America,PG,165000000,2010,225,6.4,2.35,0,alternate world,fairy tale parody,Adventure,Animation,Class_2
Color,Brad Bird,443,130,663,37000,Chris Bauer,2000,93417865,Judy Greer,Tomorrowland ,128306,5046,Thomas Robinson,2.0,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,497,English,United State of America,PG,190000000,2015,638,6.5,2.2,37000,boy genius,futuristic city,Action,Adventure,Class_2
Color,Don Hall,384,102,38,41000,Daniel Henney,756,222487711,Damon Wayans Jr.,Big Hero 6 ,279093,2963,Abraham Benrubi,0.0,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,English,United State of America,PG,165000000,2014,719,7.9,2.39,41000,high tech,martial arts,Action,Adventure,Class_1
Color,Rich Moore,377,101,66,40000,Sarah Silverman,975,189412677,Jack McBrayer,Wreck-It Ralph ,272534,4451,Joe Lo Truglio,1.0,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345,English,United State of America,PG,165000000,2012,931,7.8,2.35,40000,arcade,candy,Adventure,Animation,Class_1
Color,Robert Zemeckis,188,100,0,10000,Eddie Deezen,15000,665426,Tom Hanks,The Polar Express ,120798,16264,Peter Scolari,0.0,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444,English,United State of America,G,165000000,2004,726,6.6,2.35,10000,boy,christmas,Adventure,Animation,Class_2
Color,Roland Emmerich,286,120,776,67000,Sela Ward,890,102315545,Vivica A. Fox,Independence Day: Resurgence ,58137,3233,Judd Hirsch,0.0,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520,English,United State of America,PG-13,165000000,2016,812,5.5,2.35,67000,alien,battle,Action,Adventure,Class_2
Color,Dean DeBlois,288,98,255,33000,America Ferrera,18000,217387997,Gerard Butler,How to Train Your Dragon ,485430,20453,Craig Ferguson,0.0,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492,English,United State of America,PG,165000000,2010,953,8.2,2.35,33000,dragon,island,Adventure,Animation,Class_1
Color,Jonathan Mostow,280,109,84,0,M.C. Gainey,648,150350192,Nick Stahl,Terminator 3: Rise of the Machines ,305340,1769,Carolyn Hennesy,0.0,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676,English,United State of America,R,200000000,2003,284,6.4,2.35,0,drifter,exploding truck,Action,Sci-Fi,Class_2
Color,James Gunn,653,121,571,96000,Vin Diesel,14000,333130696,Bradley Cooper,Guardians of the Galaxy ,682155,32438,Djimon Hounsou,3.0,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097,English,United State of America,PG-13,170000000,2014,14000,8.1,2.35,96000,bounty hunter,outer space,Action,Adventure,Class_1
Color,Christopher Nolan,712,169,22000,349000,Anne Hathaway,11000,187991439,Matthew McConaughey,Interstellar ,928227,31488,Mackenzie Foy,1.0,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725,English,United State of America,PG-13,165000000,2014,11000,8.6,2.35,349000,black hole,father daughter relationship,Adventure,Drama,Class_1
Color,Christopher Nolan,642,148,22000,175000,Tom Hardy,29000,292568851,Leonardo DiCaprio,Inception ,1468200,81115,Joseph Gordon-Levitt,0.0,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803,English,United State of America,PG-13,160000000,2010,27000,8.8,2.35,175000,ambiguous ending,corporate espionage,Action,Adventure,Class_1
Color,Peter Jackson,645,182,0,166000,Adam Brown,5000,303001229,Aidan Turner,The Hobbit: An Unexpected Journey ,637246,9152,James Nesbitt,,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,English,United State of America,PG-13,180000000,2012,972,7.9,2.35,166000,dragon,dwarf,Adventure,Fantasy,Class_1
Color,Rob Cohen,187,106,357,14000,Vin Diesel,23000,144512310,Paul Walker,The Fast and the Furious ,272223,45327,Jordana Brewster,2.0,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,English,United State of America,PG-13,38000000,2001,14000,6.7,2.35,14000,eighteen wheeler,illegal street racing,Action,Crime,Class_2
Color,David Fincher,362,166,21000,23000,Jason Flemyng,11000,127490802,Brad Pitt,The Curious Case of Benjamin Button ,459346,13333,Julia Ormond,2.0,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822,English,United State of America,PG-13,150000000,2008,1000,7.8,2.35,23000,deformed baby,diary,Drama,Fantasy,Class_1
Color,Matthew Vaughn,500,132,905,54000,Michael Fassbender,34000,146405371,Jennifer Lawrence,X-Men: First Class ,518537,50983,Oliver Platt,3.0,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698,English,United State of America,PG-13,160000000,2011,13000,7.8,2.35,54000,cia,cia agent,Action,Adventure,Class_1
Color,Francis Lawrence,389,137,508,38000,Philip Seymour Hoffman,34000,281666058,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,166137,81385,Josh Hutcherson,1.0,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383,English,United State of America,PG-13,160000000,2015,22000,6.6,2.35,38000,death of sister,dystopia,Adventure,Sci-Fi,Class_2
Color,Jon Turteltaub,235,109,226,11000,Omar Benson Miller,12000,63143812,Nicolas Cage,The Sorcerer's Apprentice ,124185,13388,Robert Capron,0.0,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238,English,United State of America,PG,150000000,2010,418,6.1,2.35,11000,chosen one,enchanted object,Action,Adventure,Class_2
Color,Wolfgang Petersen,231,98,249,0,Mike Vogel,87000,60655503,Jimmy Bennett,Poseidon ,82380,92456,Andre Braugher,0.0,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629,English,United State of America,PG-13,160000000,2006,2000,5.6,2.35,0,cruise,escape,Action,Adventure,Class_2
Color,James Bobin,218,113,33,30000,Alan Rickman,40000,76846624,Johnny Depp,Alice Through the Looking Glass ,21352,80806,Anne Hathaway,1.0,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,English,United State of America,PG,170000000,2016,25000,6.4,1.85,30000,clock,dark fantasy,Adventure,Family,Class_2
Color,Chris Miller,227,93,50,0,Eric Idle,3000,320706665,Justin Timberlake,Shrek the Third ,211971,4705,Rupert Everett,2.0,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326,English,United State of America,PG,160000000,2007,795,6.1,1.85,0,disney spoof,fairy tale,Adventure,Animation,Class_2
Color,Duncan Jones,275,123,0,89000,Callum Rennie,3000,46978995,Dominic Cooper,Warcraft ,111609,5505,Ruth Negga,0.0,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781,English,United State of America,PG-13,160000000,2016,716,7.3,2.35,89000,based on video game,fictional language,Action,Adventure,Class_2
Color,Alan Taylor,474,126,230,82000,Emilia Clarke,24000,89732035,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2.0,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867,English,United State of America,PG-13,155000000,2015,10000,6.6,2.35,82000,alternate timeline,cyborg,Action,Adventure,Class_2
Color,Michael Apted,228,113,150,11000,Shane Rangi,531,104383624,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4.0,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227,English,United State of America,PG,155000000,2010,82,6.3,1.78,11000,dragon,king,Adventure,Family,Class_2
 Black and White,Michael Bay,191,184,0,0,Jaime King,3000,198539855,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999,English,United State of America,PG-13,140000000,2001,961,6.1,2.35,0,air raid,black smoke,Action,Drama,Class_2
Color,Michael Bay,396,144,0,8000,Michael O'Neill,662,318759914,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782,English,United State of America,PG-13,150000000,2007,599,7.1,2.35,8000,alien contact,autobot,Action,Adventure,Class_2
Color,Oliver Stone,248,206,0,0,Angelina Jolie Pitt,12000,34293771,Anthony Hopkins,Alexander ,138863,24598,Brian Blessed,3.0,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390,English,Germany,R,155000000,2004,11000,5.5,2.35,0,ancient greece,conquest,Action,Adventure,Class_2
Color,David Yates,329,138,282,0,Daniel Radcliffe,21000,292000866,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108,English,United Kingdom,PG-13,150000000,2007,11000,7.5,2.35,0,battle,magic,Adventure,Family,Class_2
Color,Mike Newell,295,157,179,0,Daniel Radcliffe,21000,289994397,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896,English,United Kingdom,PG-13,150000000,2005,11000,7.6,2.35,0,fire,goblet,Adventure,Family,Class_2
Color,Peter Berg,318,102,532,0,Charlize Theron,10000,227946274,Will Smith,Hancock ,343648,21584,Eddie Marsan,0.0,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590,English,United State of America,PG-13,150000000,2008,9000,6.4,2.35,0,bully comeuppance,destruction,Action,Drama,Class_2
Color,Francis Lawrence,323,104,508,11000,Alice Braga,10000,256386216,Will Smith,I Am Legend ,530870,13076,Willow Smith,0.0,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413,English,United State of America,PG-13,150000000,2007,1000,7.2,2.35,11000,new york city,pandemic,Drama,Horror,Class_2
Color,Tim Burton,276,115,13000,0,Christopher Lee,40000,206456431,Johnny Depp,Charlie and the Chocolate Factory ,320284,57844,David Kelly,3.0,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361,English,United State of America,PG,150000000,2005,16000,6.7,1.85,0,chocolate,diminution,Adventure,Comedy,Class_2
Color,Brad Bird,318,111,663,10000,John Ratzenberger,1000,206435493,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0.0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,United State of America,G,150000000,2007,1000,8.0,2.35,10000,chef,food,Animation,Comedy,Class_1
Color,Christopher Nolan,478,128,22000,15000,Liam Neeson,23000,205343774,Christian Bale,Batman Begins ,980946,59558,Morgan Freeman,0.0,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,English,United State of America,PG-13,150000000,2005,14000,8.3,2.35,15000,armored car,gangster,Action,Adventure,Class_1
Color,Eric Darnell,167,89,35,0,Jada Pinkett Smith,1000,179982968,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0.0,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119,English,United State of America,PG,150000000,2008,851,6.7,1.85,0,africa,madagascar,Action,Adventure,Class_2
Color,Shawn Levy,185,105,189,2000,Rami Malek,49000,177243721,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209,English,United State of America,PG,150000000,2009,3000,5.9,2.35,2000,hdtv,motorcycle,Adventure,Comedy,Class_2
Color,Gavin Hood,350,119,151,0,Ryan Reynolds,20000,179883016,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,English,United State of America,PG-13,150000000,2009,16000,6.7,2.35,0,army,civil war,Action,Adventure,Class_2
Color,Lana Wachowski,245,129,0,0,Collin Chou,309,139259759,Essie Davis,The Matrix Revolutions ,364948,1062,Nona Gaye,0.0,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121,English,Australia,R,150000000,2003,269,6.7,2.35,0,battle,epic,Action,Sci-Fi,Class_2
Color,Chris Buck,406,102,69,58000,Maurice LaMarche,1000,400736600,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0.0,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904,English,United State of America,PG,150000000,2013,523,7.6,2.24,58000,magic,sister love,Adventure,Animation,Class_2
Color,Lana Wachowski,275,138,0,0,Daniel Bernhardt,234,281492479,Steve Bastoni,The Matrix Reloaded ,421818,534,Helmut Bakaitis,0.0,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789,English,United State of America,R,150000000,2003,198,7.2,2.35,0,car motorcycle chase,one against many,Action,Sci-Fi,Class_2
Color,Alan Taylor,486,112,230,63000,Natalie Portman,26000,206360018,Chris Hemsworth,Thor: The Dark World ,414070,59803,Anthony Hopkins,3.0,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,English,United State of America,PG-13,170000000,2013,20000,7.1,2.35,63000,arrest,portal,Action,Adventure,Class_2
Color,George Miller,739,120,750,191000,Charlize Theron,27000,153629485,Tom Hardy,Mad Max: Fury Road ,552503,40025,Zoë Kravitz,0.0,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588,English,Australia,R,150000000,2015,9000,8.1,2.35,191000,australia,desert,Action,Adventure,Class_1
Color,Ron Howard,298,146,2000,0,Ayelet Zurer,15000,133375846,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2.0,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,English,United State of America,PG-13,150000000,2009,745,6.7,2.35,0,conclave,illuminati,Mystery,Thriller,Class_2
Color,Kenneth Branagh,516,115,0,63000,Natalie Portman,26000,181015141,Chris Hemsworth,Thor ,536314,60059,Anthony Hopkins,1.0,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,English,United State of America,PG-13,150000000,2011,20000,7.0,2.35,63000,battle,marvel cinematic universe,Action,Adventure,Class_2
Color,Byron Howard,225,96,59,0,Diedrich Bader,17000,114053579,Chloë Grace Moretz,Bolt ,146766,20007,James Lipton,0.0,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,English,United State of America,PG,150000000,2008,759,6.9,1.85,0,cat,dog,Adventure,Animation,Class_2
Color,Hoyt Yeatman,145,88,12,0,Piper Mackenzie Harris,730,119420252,Kelli Garner,G-Force ,33042,2217,Niecy Nash,0.0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,English,United State of America,PG,150000000,2009,607,5.1,2.35,0,fbi director,guinea pig,Action,Adventure,Class_3
Color,Jonathan Liebesman,310,99,473,19000,Edgar Ramírez,14000,83640426,Liam Neeson,Wrath of the Titans ,152826,16184,Lily James,0.0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,English,United State of America,PG-13,150000000,2012,897,5.8,1.85,19000,ares,hades,Action,Adventure,Class_2
Color,Tim Burton,526,113,13000,82000,Chloë Grace Moretz,40000,79711678,Johnny Depp,Dark Shadows ,199039,80849,Christopher Lee,7.0,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,English,United State of America,PG-13,100000000,2012,17000,6.2,1.85,82000,camera shot of feet,cartoon on tv,Comedy,Fantasy,Class_2
Color,Christopher McQuarrie,465,131,188,47000,Jeremy Renner,10000,195000874,Tom Cruise,Mission: Impossible - Rogue Nation ,232187,21840,Sean Harris,0.0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,English,China,PG-13,150000000,2015,10000,7.4,2.35,47000,capture,computer hacker,Action,Adventure,Class_2
Color,Joe Johnston,357,119,394,0,Simon Merrells,12000,61937495,Anthony Hopkins,The Wolfman ,89442,13071,Art Malik,0.0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,English,United State of America,R,150000000,2010,490,5.8,1.85,0,asylum,death,Drama,Fantasy,Class_2
Color,David Yates,248,110,282,29000,Alexander Skarsgård,11000,124051759,Christoph Waltz,The Legend of Tarzan ,42372,21175,Casper Crump,2.0,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,English,United State of America,PG-13,180000000,2016,10000,6.6,2.35,29000,africa,capture,Action,Adventure,Class_2
Color,Steve Hickner,194,91,58,0,Oprah Winfrey,2000,126597121,Matthew Broderick,Bee Movie ,105902,6576,Rip Torn,0.0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,English,United State of America,PG,150000000,2007,852,6.2,1.85,0,bee,dream sequence,Adventure,Animation,Class_2
Color,Jennifer Yuh Nelson,284,90,90,20000,Gary Oldman,11000,165230261,Angelina Jolie Pitt,Kung Fu Panda 2 ,182718,21015,Mike Bell,0.0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,English,United State of America,PG,150000000,2011,10000,7.3,2.35,20000,china,kung fu,Action,Adventure,Class_2
Color,M. Night Shyamalan,280,103,0,18000,Noah Ringer,1000,131564731,Seychelle Gabriel,The Last Airbender ,118951,2857,Aasif Mandvi,0.0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,English,United State of America,PG,150000000,2010,756,4.2,2.35,18000,avatar,fire,Action,Adventure,Class_3
Color,J.J. Abrams,310,124,14000,0,Tom Cruise,22000,133382309,Philip Seymour Hoffman,Mission: Impossible III ,256695,34817,Eddie Marsan,0.0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,English,United State of America,PG-13,150000000,2006,10000,6.9,2.35,0,arms dealer,fictional government agency,Action,Adventure,Class_2
Color,Roland Emmerich,339,131,776,33000,Jake Weber,17000,73103784,Channing Tatum,White House Down ,164238,18204,Matt Craven,2.0,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,English,United State of America,PG-13,150000000,2013,551,6.4,2.35,33000,black u.s. president,president,Action,Drama,Class_2
Color,Simon Wells,132,88,25,0,Dan Fogler,921,21379315,Elisabeth Harnois,Mars Needs Moms ,17590,2652,Tom Everett Scott,0.0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,English,United State of America,PG,150000000,2011,562,5.4,2.35,0,boy,martian,Action,Adventure,Class_3
Color,David Bowers,135,85,42,0,Kate Winslet,20000,64459316,Hugh Jackman,Flushed Away ,85086,35161,David Suchet,0.0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,English,United Kingdom,PG,149000000,2006,14000,6.7,1.85,0,boat,frog,Adventure,Animation,Class_2
Color,Joe Wright,256,111,456,24000,Cara Delevingne,20000,34964818,Hugh Jackman,Pan ,39956,21393,Nonso Anozie,4.0,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,United State of America,PG,150000000,2015,548,5.8,2.35,24000,1940s,child hero,Adventure,Family,Class_2
Color,Rob Minkoff,196,92,50,11000,Zach Callison,3000,111505642,Ty Burrell,Mr. Peabody & Sherman ,47900,5810,Karan Brar,2.0,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,English,United State of America,PG,145000000,2014,1000,6.9,1.85,11000,dog,father son relationship,Adventure,Animation,Class_2
Color,Wolfgang Petersen,220,196,249,0,Orlando Bloom,11000,133228348,Brad Pitt,Troy ,381672,17944,Julian Glover,2.0,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,English,United State of America,R,175000000,2004,5000,7.2,2.35,0,greek,mythology,Adventure,Adventure,Class_2
Color,Eric Darnell,211,93,35,17000,Martin Short,851,216366733,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,119213,2444,Cedric the Entertainer,0.0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,English,United State of America,PG,145000000,2012,770,6.9,1.85,17000,animal,circus,Adventure,Animation,Class_2
 Black and White,Lee Tamahori,264,133,93,0,Colin Salmon,769,160201106,Toby Stephens,Die Another Day ,169914,2538,Rick Yune,0.0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,English,United Kingdom,PG-13,142000000,2002,766,6.1,2.35,0,catfight,clinic,Action,Adventure,Class_2
Color,Paul Feig,464,116,176,62000,Kate McKinnon,783,118099659,Ed Begley Jr.,Ghostbusters ,69757,2097,Zach Woods,4.0,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,English,United State of America,PG-13,144000000,2016,370,5.5,2.35,62000,ghost,ghostbuster,Action,Comedy,Class_2
